Menu_Item_ID,Year,Restaurant_Item_Name,restaurant,Restaurant_ID,Item_Name,Item_Description,Food_Category,Serving_Size,Serving_Size_text,Serving_Size_Unit,Serving_Size_household,Calories,Total_Fat,Saturated_Fat,Trans_Fat,Cholesterol,Sodium,Potassium,Carbohydrates,Protein,Sugar,Dietary_Fiber
2640,2017,"Subway Cheese & Veggies Pizza, 8 in",Subway,82,"Cheese & Veggies Pizza, 8 in","Cheese & Veggies Pizza, 8 in Pizza, Breakfast & Pizza, 8 in",Pizza,381,,g,,740,25,11,0,50,1270,,100,36,9,5
2641,2017,"Subway Cheese Pizza, 8 in",Subway,82,"Cheese Pizza, 8 in","Cheese Pizza, 8 in Pizza, Breakfast & Pizza, 8 in",Pizza,293,,g,,680,22,9,0,40,1070,,96,32,7,4
2642,2017,"Subway Pepperoni Pizza, 8 in",Subway,82,"Pepperoni Pizza, 8 in","Pepperoni Pizza, 8 in Pizza, Breakfast & Pizza, 8 in",Pizza,323,,g,,790,32,13,0,60,1350,,96,38,8,4
2643,2017,"Subway Sausage Pizza, 8 in",Subway,82,"Sausage Pizza, 8 in","Sausage Pizza, 8 in Pizza, Breakfast & Pizza, 8 in",Pizza,336,,g,,820,34,14,0,70,1420,,97,39,8,4
23828,2017,Subway Cold Cut Combo Salad,Subway,82,Cold Cut Combo Salad,"Cold Cut Combo Salad w/ Lettuce, Spinach, Tomatoes, Green Peppers, Cucumbers & Olives w/out Dressing, Chopped Salads, Salads",Salads,352,,g,,180,11,3,0,45,830,,13,12,7,4
23831,2017,Subway Italian BMT Salad,Subway,82,Italian BMT Salad,"Italian BMT Salad w/ Lettuce, Spinach, Tomatoes, Onions, Green Peppers, Cucumbers & Olives w/out Dressing, Chopped Salads, Salads",Salads,352,,g,,230,15,5,0,45,1060,,13,14,8,4
23832,2017,Subway Meatball Marinara Salad,Subway,82,Meatball Marinara Salad,"Meatball Marinara Salad w/ Lettuce, Spinach, Tomatoes, Onions, Green Peppers, Cucumbers & Olives w/out Dressing, Chopped Salad, Salads",Salads,427,,g,,310,17,6,1,40,790,,27,15,12,6
23836,2017,Subway Spicy Italian Salad,Subway,82,Spicy Italian Salad,"Spicy Italian Salad w/ Lettuce, Spinach, Tomatoes, Onions, Green Peppers, Cucumbers & Olives w/out Dressing, Chopped Salads, Salads",Salads,347,,g,,310,23,8,0.5,50,1280,,13,14,8,4
23838,2017,Subway Steak & Cheese Salad,Subway,82,Steak & Cheese Salad,"Steak & Cheese Salad w/ Lettuce, Spinach, Tomatoes, Onions, Green Peppers, Cucumbers & Olives w/out Dressing, Chopped Salads, Salads",Salads,370,,g,,210,8,4,0,50,830,,16,20,8,4
23851,2017,"Subway Bacon, Egg & Cheese, 6 in",Subway,82,"Bacon, Egg & Cheese, 6 in","Bacon, Egg & Cheese on 9 Grain Wheat Bread w/ American Cheese & Regular Egg w/out Veggies & Sauce, 6 in Omelet Sandwiches w/ Regular Egg, Breakfast & Pizza, Breakfast, 6 in",Sandwiches,190,,g,,450,18,7,0,180,1310,,44,25,6,4
23854,2017,"Subway BBQ Rib Sub, 6 in",Subway,82,"BBQ Rib Sub, 6 in","BBQ Rib Sub on 9 Grain Wheat Bread w/ Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers, 6 in Limited Time Offer, Regional Subs, Sandwiches, 6 in",Sandwiches,240.3,,g,,430,18,6,0,50,590,,47,19,8,5
23862,2017,"Subway Chicken Pizziola Melt, 6 in",Subway,82,"Chicken Pizziola Melt, 6 in","Chicken Pizziola Melt on 9 Grain Wheat Bread w/ Lettuce, Tomatoes, Onions & Green Peppers, 6 in Limited Time Offer, Regional Subs, Sandwiches, 6 in",Sandwiches,293.5,,g,,460,13,4.5,0,80,1140,,50,32,10,6
23864,2017,"Subway Egg & Cheese, 6 in",Subway,82,"Egg & Cheese, 6 in","Egg & Cheese Omelet Sandwich on 9 Grain Wheat Bread w/ American Cheese & Regular Egg w/out Veggies & Sauce, Omelet Sandwiches w/ Regular Egg, Breakfast, 6 in",Sandwiches,174,,g,,370,13,4.5,0,170,880,,44,19,5,4
23866,2017,"Subway Egg White & Cheese w/ Ham, 6 in",Subway,82,"Egg White & Cheese w/ Ham, 6 in","Egg White, Cheese & Ham Omelet Sandwich on 9 Grain Wheat Bread, 6 in Omelet Sandwich w/ Egg White, Breakfast & Pizza, 6 in",Sandwiches,203,,g,,360,9,3.5,0,25,1180,,45,25,6,4
23867,2017,"Subway Mega Melt, 6 in",Subway,82,"Mega Melt, 6 in","Mega Melt Omelet Sandwich on 9 Grain Wheat Bread, 6 in Omelet Sandwich w/ Egg White, Breakfast & Pizza, 6 in",Sandwiches,235,,g,,510,20,7,0,45,1660,,45,34,6,4
23868,2017,"Subway Mega Melt w/ Egg White, 6 in",Subway,82,"Mega Melt w/ Egg White, 6 in","Mega Melt Omelet Sandwich on 9 Grain Wheat Bread w/ Egg White & Cheese, 6 in Omelet Sandwich w/ Egg White, Breakfast & Pizza, 6 in",Sandwiches,235,,g,,510,20,7,0,45,1660,,45,34,6,4
23869,2017,"Subway Pastrami Melt, Big Hot, 6 in",Subway,82,"Pastrami Melt, Big Hot, 6 in","Pastrami Melt, Big Hot on 9 Grain Wheat Bread w/ Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers, 6 in Limited Time Offer, Regional Subs, Sandwiches, 6 in",Sandwiches,287.1,,g,,580,28,12,0,85,1470,,47,29,8,5
23871,2017,"Subway Sausage, Egg White & Cheese, 6 in",Subway,82,"Sausage, Egg White & Cheese, 6 in","Sausage, Egg White & Cheese Omelet Sandwich, 6 in Omelet Sandwich w/ Egg White, Breakfast & Pizza, 6 in",Sandwiches,220,,g,,430,15,5,0,35,1240,,44,28,5,4
23874,2017,"Subway Steak & Cheese, 6 in",Subway,82,"Steak & Cheese, 6 in","Steak & Cheese on 9 Grain Wheat Bread w/ Lettuce, Tomatoes, Red Onions, Green Peppers, Cucumbers & American Cheese w/out Sauce, 6 in Sandwiches, Sandwiches, All Sandwiches, Featured Menu, 6 in",Sandwiches,245,,g,,380,10,4.5,0,50,1030,,49,26,9,5
23877,2017,"Subway Steak, Egg White & Cheese, 6 in",Subway,82,"Steak, Egg White & Cheese, 6 in","Steak, Egg White & Cheese Omelet Sandwich on 9 Grain Wheat Bread, 6 in Omelet Sandwich w/ Egg White, Breakfast & Pizza, 6 in",Sandwiches,217,,g,,400,10,4,0,35,1250,,46,29,6,4
23908,2017,"Subway Chicken & Bacon Ranch Melt, Footlong",Subway,82,"Chicken & Bacon Ranch Melt, Footlong","Chicken & Bacon Ranch Melt on 9 Grain Wheat Bread w/ Monterey Cheddar Cheese, White Meat Chicken, Lettuce, Tomatoes, Red Onion, Green Peppers, All Sandwiches, Footlong",Sandwiches,596,,g,,1210,59,21,1.5,185,2580,,94,75,17,11
23909,2017,"Subway Cold Cut Combo, Footlong",Subway,82,"Cold Cut Combo, Footlong","Cold Cut Combo on 9 Grain Wheat Bread w/ Turkey, Ham, Salami, Bologna, Cucumbers, Green Peppers, Lettuce, Red Onions & Tomatoes w/out Cheese & Sauce, All Sandwiches, Footlong",Sandwiches,452,,g,,710,24,7,0.5,90,2060,,92,35,15,10
23910,2017,"Subway Egg & Cheese, Footlong",Subway,82,"Egg & Cheese, Footlong","Egg & Cheese on Flatbread w/ American Cheese w/out Veggies & Sauce, Breakfast, Footlong",Sandwiches,349,,g,,740,26,9,0,345,1760,,87,38,10,8
23912,2017,"Subway Italian BMT, Footlong",Subway,82,"Italian BMT, Footlong","Italian BMT on 9 Grain Wheat Bread w/ Genoa Salami, Pepperoni, Black Forest Ham, Cucumbers, Green Peppers, Lettuce, Red Onions & Tomatoes w/out Cheese & Sauce, All Sandwiches, Sub of the Day, Footlong",Sandwiches,452,,g,,810,33,12,0.5,90,2530,,92,40,17,10
23913,2017,"Subway Meatball Marinara, Footlong",Subway,82,"Meatball Marinara, Footlong","Meatball Marinara on 9 Grain Wheat Bread w/ Cucumbers, Green Peppers, Lettuce, Red Onions & Tomatoes w/out Cheese & Sauce, All Sandwiches, Sub of the Day, Footlong",Sandwiches,602,,g,,970,36,14,2,75,1990,,119,42,25,15
23919,2017,"Subway Spicy Italian, Footlong",Subway,82,"Spicy Italian, Footlong","Spicy Italian on 9 Grain Wheat Bread w/ Pepperoni, Salami, Cucumbers, Green Peppers, Lettuce, Red Onions & Tomatoes w/out Cheese & Sauce, All Sandwiches, Footlong",Sandwiches,443,,g,,960,49,18,1,105,2970,,92,40,16,11
23971,2017,"Subway Egg White & Cheese Omelet w/ Ham on Flatbread, 6 in",Subway,82,"Egg White & Cheese Omelet w/ Ham on Flatbread, 6 in","Egg White & Cheese Omelet w/ Ham on Flatbread, Omelet on 6 in Flatbread w/ Egg White, Breakfast & Pizza, 6 in",Sandwiches,211,,g,,370,11,3.5,0,25,1250,,44,25,3,2
24065,2017,Subway Tuna Salad,Subway,82,Tuna Salad,"Tuna Salad w/ Lettuce, Spinach, Tomatoes, Onions, Green Peppers, Cucumbers & Olives w/out Dressing, Chopped Salads, Salads",Salads,362,,g,,310,24,4,0,40,380,,11,15,6,4
26987,2017,"Subway Sausage, Egg & Cheese, 6 in",Subway,82,"Sausage, Egg & Cheese, 6 in","Sausage, Egg & Cheese on 9 Grain Wheat Bread, 6 in Omelet Sandwiches w/ Regular Egg, Breakfast & Pizza",Sandwiches,231,,g,,510,24,9,0,205,1400,,45,29,6,4
27216,2017,Subway Chicken & Bacon Ranch Melt Salad,Subway,82,Chicken & Bacon Ranch Melt Salad,"Chicken & Bacon Ranch Melt Salad w/ Ranch Dressing, Lettuce, Spinach, Tomatoes, Onions, Green Peppers, Cucumbers & Olives, Chopped Salads, Salads",Salads,444,,g,,540,40,12,1,100,1290,,15,32,9,4
27745,2017,"Subway Tuna, Footlong",Subway,82,"Tuna, Footlong","Tuna on 9 Grain Wheat Bread w/ Cucumbers, Green Peppers, Lettuce, Red Onions & Tomatoes w/out Cheese or Sauce, All Sandwiches, Sub of the Day, Footlong",Sandwiches,474,,g,,960,51,9,0.5,75,1150,,88,41,13,10
34506,2017,"Subway Buffalo Chicken, 6 in",Subway,82,"Buffalo Chicken, 6 in","Buffalo Chicken on 9 Grain Wheat Bread w/ Regular Ranch Dressing, Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers, 6 in Limited Time Offer, Regional Subs, Sandwiches, 6 in",Sandwiches,268.6,,g,,420,16,3,0,55,1100,,46,25,8,6
34514,2017,"Subway Steak & Cheese, Footlong",Subway,82,"Steak & Cheese, Footlong","Steak & Cheese on 9 Grain Wheat Bread w/ American Cheese, Cucumbers, Green Peppers, Lettuce, Red Onions & Tomatoes w/out Sauce, All Sandwiches, Featured Products, Footlong",Sandwiches,489,,g,,760,20,9,1,100,2060,,97,51,18,11
102290,2017,Subway Spicy Italian Flatizza,Subway,82,Spicy Italian Flatizza,"Spicy Italian Flatizza, Breakfast & Pizza",Pizza,181,,g,,500,25,11,0,60,1290,,44,26,4,2
34534,2017,"Subway Creamy Chicken & Dumpling, 8 oz",Subway,82,"Creamy Chicken & Dumpling, 8 oz","Creamy Chicken & Dumpling, Soup, Desserts, Sides & Beverages, Soups, Bowl, 8 oz",Soup,245,,g,,150,4.5,2,0,35,740,,20,8,3,3
34535,2017,"Subway Homestyle Chicken Noodle, 8 oz",Subway,82,"Homestyle Chicken Noodle, 8 oz","Homestyle Chicken Noodle, Soup, Desserts, Sides & Beverages, Soups, Bowl, 8 oz",Soup,255,,g,,110,3,1.5,0,30,720,,14,8,2,1
34543,2017,"Subway Broccoli & Cheddar, 8 oz",Subway,82,"Broccoli & Cheddar, 8 oz","Broccoli & Cheddar, Soup, Desserts, Sides & Beverages, Soups, Bowl, 8 oz",Soup,255,,g,,170,9,5,0,25,630,,18,5,4,1
34545,2017,"Subway Loaded Baked Potato, 8 oz",Subway,82,"Loaded Baked Potato, 8 oz","Loaded Baked Potato, Soup, Desserts, Sides & Beverages, Soups, Bowl, 8 oz",Soup,255,,g,,210,13,7,0,35,800,,15,5,4,1
102288,2017,Subway Cheese Flatizza,Subway,82,Cheese Flatizza,"Cheese Flatizza, Breakfast & Pizza",Pizza,157,,g,,400,16,8,0,35,810,,43,21,3,2
102299,2017,"Subway Black Forest Ham, Footlong",Subway,82,"Black Forest Ham, Footlong","Black Forest Ham on 9 Grain Wheat Bread w/ Cucumbers, Green Peppers, Lettuce, Red Onions & Tomatoes w/out Cheese or Sauce, All Sandwiches, Fresh Fit Choices, Sub of the Day, Footlong",Sandwiches,438,,g,,570,9,2.5,0,50,1610,,92,35,17,10
102301,2017,"Subway Bacon, Egg & Cheese, Footlong",Subway,82,"Bacon, Egg & Cheese, Footlong","Bacon, Egg & Cheese on 9 Grain Wheat Bread w/ American Cheese w/out Veggies or Sauce, Breakfast, Footlong",Sandwiches,379,,g,,900,36,13,,360,2610,,89,50,11,8
102302,2017,"Subway Black Forest Ham, Egg & Cheese, Footlong",Subway,82,"Black Forest Ham, Egg & Cheese, Footlong","Black Forest Ham, Egg & Cheese on Flatbread w/ American Cheese w/out Veggies or Sauce, Breakfast, Footlong",Sandwiches,405,,g,,790,28,10,0,370,2280,,90,47,12,8
102305,2017,"Subway Steak, Egg & Cheese, 6 in",Subway,82,"Steak, Egg & Cheese, 6 in","Steak, Egg & Cheese on Flatbread w/ American Cheese w/out Veggies or Sauce, 6 in Omelet Sandwiches w/ Regular Egg, Breakfast & Pizza, Breakfast, 6 in",Sandwiches,217,,g,,440,15,6,0,195,1210,,46,28,6,4
102306,2017,"Subway Turkey, Egg & Cheese, 6 in",Subway,82,"Turkey, Egg & Cheese, 6 in","Turkey, Egg & Cheese on 9 Grain Wheat Bread, 6 in Omelet Sandwiches w/ Regular Egg, Breakfast & Pizza, 6 in",Sandwiches,203,,g,,400,13,4.5,0,180,1130,,45,24,5,4
102309,2017,"Subway Creamy Chicken & Wild Rice, 8 oz",Subway,82,"Creamy Chicken & Wild Rice, 8 oz","Creamy Chicken & Wild Rice, Bowl, Soup, Desserts, Sides & Beverages, Soups, also called Chicken & Wild Rice",Soup,227,,g,,190,11,6,0.5,40,820,,16,7,3,1
134363,2017,"Subway Carved Turkey Sandwich, 6 in",Subway,82,"Carved Turkey Sandwich, 6 in","Carved Turkey Sandwich on 9 Grain Wheat Bread w/ Cucumbers, Green Peppers, Lettuce, Red Onions & Tomatoes w/out Cheese or Sauce, 6 in Sandwiches w/ 6 Grams of Fat or Less, Sandwiches, All Sandwiches, 6 in",Sandwiches,247,,g,,330,5,0.5,0,45,890,,45,25,8,5
134364,2017,"Subway Rotisserie Style Chicken Sandwich, 6 in",Subway,82,"Rotisserie Style Chicken Sandwich, 6 in","Rotisserie Style Chicken Sandwich on 9 Grain Wheat Bread w/ Cucumbers, Green Peppers, Lettuce, Red Onions & Tomatoes w/out Cheese or Sauce, 6 in Sandwiches w/ 6 Grams of Fat or Less, Sandwiches, Fresh Fit Choices, All Sandwiches, 6 in",Sandwiches,247,,g,,350,6,1.5,0,55,540,,45,29,7,5
134365,2017,"Subway Rotisserie Style Chicken Sandwich, Footlong",Subway,82,"Rotisserie Style Chicken Sandwich, Footlong","Rotisserie Style Chicken Sandwich on 9 Grain Wheat Bread w/ Cucumbers, Green Peppers, Lettuce, Red Onions & Tomatoes w/out Cheese or Sauce, All Sandwiches, Fresh Fit Choices, Footlong",Sandwiches,495,,g,,690,12,3,0,110,1090,,89,58,14,10
134368,2017,Subway Rotisserie Style Chicken Salad,Subway,82,Rotisserie Style Chicken Salad,"Rotisserie Style Chicken Salad w/ Lettuce, Spinach, Tomatoes, Onions, Green Peppers, Cucumbers & Olives w/out Dressing, Chopped Salads w/ 6 g of Fat or Less, Salads",Salads,373,,g,,170,4.5,1,0,55,340,,12,23,6,4
134369,2017,"Subway Turkey & Bacon Avocado, 6 in",Subway,82,"Turkey & Bacon Avocado, 6 in","Turkey & Bacon Avocado on 9 Grain Wheat Bread w/ Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers, 6 in Limited Time Offer, Regional Subs, Sandwiches, 6 in",Sandwiches,269.9,,g,,420,14,3.5,0,30,1190,,50,24,8,7
134666,2017,"Subway Big Philly Cheesesteak, 6 in",Subway,82,"Big Philly Cheesesteak, 6 in","Big Philly Cheesesteak on 9 Grain Wheat Bread w/ Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers, 6 in Limited Time Offer, Regional Subs, Sandwiches, 6 in",Sandwiches,297,,g,,500,17,9,1,85,1280,,51,38,10,6
134671,2017,"Subway Subway Melt, 6 in",Subway,82,"Subway Melt, 6 in","Subway Melt on 9 Grain Wheat Bread w/ Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers, 6 in Limited Time Offer, Regional Subs, Sandwiches, 6 in",Sandwiches,245.8,,g,,410,13,5,0,40,1410,,48,26,9,5
134688,2017,"Subway Egg & Cheese w/ Ham, 6 in",Subway,82,"Egg & Cheese w/ Ham, 6 in","Egg & Cheese on 9 Grain Wheat Bread w/ Ham, 6 in Omelet Sandwiches w/ Regular Egg, Breakfast & Pizza, 6 in",Sandwiches,203,,g,,400,14,5,0,185,1150,,45,24,6,4
160195,2017,Subway Carved Turkey Salad,Subway,82,Carved Turkey Salad,"Carved Turkey Salad w/ Lettuce, Spinach, Tomatoes, Onions, Green Peppers, Cucumbers & Olives w/out Dressing, Chopped Salads w/ 6 g of Fat or Less, Salads",Salads,371,,g,,160,3.5,1,0,45,690,,12,20,7,4
160196,2017,"Subway Carved Turkey, Footlong",Subway,82,"Carved Turkey, Footlong","Carved Turkey on 9 Grain Wheat Bread w/ Cucumbers, Green Peppers, Lettuce, Red Onions & Tomatoes w/out Cheese or Sauce, All Sandwiches, Footlong",Sandwiches,495,,g,,670,10,1.5,0,90,1780,,90,51,15,10
160198,2017,"Subway Black Forest Ham, Egg & Cheese, 6 in",Subway,82,"Black Forest Ham, Egg & Cheese, 6 in","Black Forest Ham, Egg & Cheese on Flatbread w/ American Cheese w/out Veggies or Sauce, Breakfast, 6 in",Sandwiches,203,,g,,400,14,5,0,185,1140,,45,24,6,4
160199,2017,"Subway Steak, Egg & Cheese, Footlong",Subway,82,"Steak, Egg & Cheese, Footlong","Steak, Egg & Cheese on Flatbread w/ American Cheese w/out Veggies or Sauce, Breakfast, Footlong",Sandwiches,434,,g,,870,31,11,1,390,2420,,92,56,13,9
160200,2017,"Subway Albuquerque Turkey, 6 in",Subway,82,"Albuquerque Turkey, 6 in","Albuquerque Turkey on 9 Grain Wheat Bread w/ Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers, 6 in Limited Time Offer, Regional Subs, 6 in",Sandwiches,298.2,,g,,430,14,3.5,0,30,1230,,51,24,9,8
160201,2017,"Subway BBQ Chicken Melt, 6 in",Subway,82,"BBQ Chicken Melt, 6 in","BBQ Chicken Melt on 9 Grain Wheat Bread w/ Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers, 6 in Limited Time Offer, Regional Subs, 6 in",Sandwiches,265.8,,g,,380,7,3.5,0,60,860,,54,16,16,5
160202,2017,"Subway Chicken Parmesan, 6 in",Subway,82,"Chicken Parmesan, 6 in","Chicken Parmesan on 9 Grain Wheat Bread w/ Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers, 6 in Limited Time Offer, Regional Subs, 6 in",Sandwiches,277.2,,g,,480,16,5,0,35,1000,,63,24,10,6
160203,2017,"Subway Chicken Salad, 6 in",Subway,82,"Chicken Salad, 6 in","Chicken Salad on 9 Grain Wheat Bread w/ Lettuce, Tomatoes, Onions & Green Peppers, 6 in Limited Time Offer, Regional Subs, 6 in",Sandwiches,247.4,,g,,370,10,2,0,45,660,,51,19,12,6
160204,2017,"Subway Egg Salad, 6 in",Subway,82,"Egg Salad, 6 in","Egg Salad on 9 Grain Wheat Bread w/ Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers, 6 in Limited Time Offer, Regional Subs, 6 in",Sandwiches,247.4,,g,,480,26,6,0,220,450,,45,17,7,5
160206,2017,"Subway Orchard Chicken Salad, 6 in",Subway,82,"Orchard Chicken Salad, 6 in","Orchard Chicken Salad on 9 Grain Wheat Bread w/ Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers, 6 in Limited Time Offer, Regional Subs, 6 in",Sandwiches,247.4,,g,,370,8,1.5,0,40,530,,54,20,15,6
160207,2017,"Subway Pizza Sub, 6 in",Subway,82,"Pizza Sub, 6 in","Pizza Sub on 9 Grain Wheat Bread w/ Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers, 6 in Limited Time Offer, Regional Subs, Sandwiches, 6 in",Sandwiches,195.4,,g,,490,24,11,0.5,55,1640,,49,20,9,5
160208,2017,"Subway Pulled Pork, 6 in",Subway,82,"Pulled Pork, 6 in","Pulled Pork on 9 Grain Wheat Bread w/ Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers, 6 in Limited Time Offer, Regional Subs, Sandwiches, 6 in",Sandwiches,275.7,,g,,420,9,2,0,45,980,,62,23,24,5
160211,2017,"Subway Mega Melt Flatbread w/ Egg White, 6 in",Subway,82,"Mega Melt Flatbread w/ Egg White, 6 in","Mega Melt Flatbread on 6 in Flatbread w/ Egg White Omelet, Breakfast & Pizza, 6 in",Sandwiches,244,,g,,520,23,7.5,0,45,1720,,44,34,3,2
160213,2017,"Subway Sausage, Egg White & Cheese Flatbread, 6 in",Subway,82,"Sausage, Egg White & Cheese Flatbread, 6 in","Sausage, Egg White & Cheese Flatbread, 6 in Omelet Sandwich w/ Egg White, Breakfast & Pizza, 6 in",Sandwiches,220,,g,,430,15,5,0,35,1240,,44,28,5,4
160214,2017,"Subway Steak, Egg White & Cheese Flatbread, 6 in",Subway,82,"Steak, Egg White & Cheese Flatbread, 6 in","Steak, Egg White & Cheese Flatbread, Omelet on 6 in Flatbread w/ Egg White, Breakfast & Pizza, 6 in",Sandwiches,217,,g,,400,10,4,0,35,1250,,46,29,6,4
160216,2017,"Subway Egg & Cheese Flatbread, 6 in",Subway,82,"Egg & Cheese Flatbread, 6 in","Egg & Cheese Flatbread, Omelet on 6 in Flatbread w/ Regular Egg, Breakfast & Pizza, 6 in",Sandwiches,174,,g,,370,13,4.5,0,170,880,,44,19,5,4
160217,2017,"Subway Ham, Egg & Cheese Flatbread, 6 in",Subway,82,"Ham, Egg & Cheese Flatbread, 6 in","Ham, Egg & Cheese Flatbread, Omelet on 6 in Flatbread w/ Regular Egg, Breakfast & Pizza, 6 in",Sandwiches,203,,g,,400,14,5,0,185,1150,,45,24,6,4
160218,2017,"Subway Bacon, Egg & Cheese Flatbread, 6 in",Subway,82,"Bacon, Egg & Cheese Flatbread, 6 in","Bacon, Egg & Cheese Flatbread, Omelet on 6 in Flatbread w/ Regular Egg, Breakfast & Pizza, 6 in",Sandwiches,198,,g,,460,21,7,0,180,1370,,43,25,3,2
160219,2017,"Subway Mega Melt Flatbread w/ Regular Egg, 6 in",Subway,82,"Mega Melt Flatbread w/ Regular Egg, 6 in","Mega Melt Flatbread on 6 in Flatbread w/ Regular Egg, Omelet, Breakfast & Pizza, 6 in",Sandwiches,255,,g,,600,31,11,0,215,1890,,44,34,3,2
160220,2017,"Subway Sausage, Egg & Cheese Flatbread, 6 in",Subway,82,"Sausage, Egg & Cheese Flatbread, 6 in","Sausage, Egg & Cheese Flatbread, Omelet on 6 in Flatbread w/ Regular Egg, Breakfast & Pizza, 6 in",Sandwiches,240,,g,,520,26,9,0,205,1470,,44,29,3,2
160221,2017,"Subway Steak, Egg & Cheese Flatbread, 6 in",Subway,82,"Steak, Egg & Cheese Flatbread, 6 in","Steak, Egg & Cheese Flatbread, Omelet on 6 in Flatbread w/ Regular Egg, Breakfast & Pizza, 6 in",Sandwiches,225,,g,,450,18,6,0,195,1280,,45,28,4,2
160222,2017,"Subway Turkey, Egg & Cheese Flatbread, 6 in",Subway,82,"Turkey, Egg & Cheese Flatbread, 6 in","Turkey, Egg & Cheese Flatbread, Omelet on 6 in Flatbread w/ Regular Egg, Breakfast & Pizza, 6 in",Sandwiches,211,,g,,410,16,5,0,180,1190,,44,23,3,2
4243,2017,Tim Hortons Ham & Swiss Sandwich,Tim Hortons,86,Ham & Swiss Sandwich,"Ham & Swiss Sandwich, Sandwiches & Panini, Lunch, Sandwiches & Hot Bowls",Sandwiches,234,,g,,380,15,7,0,60,1230,,36,23,4,2
4244,2017,Tim Hortons Turkey Bacon Club Sandwich,Tim Hortons,86,Turkey Bacon Club Sandwich,"Turkey Bacon Club Sandwich, Sandwiches & Panini, Lunch",Sandwiches,250,,g,,510,27,9,0,80,1650,,36,28,2,2
4256,2017,Tim Hortons Bagel BELT,Tim Hortons,86,Bagel BELT,"Bagel BELT w/ Seasoned Egg & Cheese, Breakfast; Choice of Adding or Substituting: Bacon, Sausage, Turkey Sausage, Egg Whites",Sandwiches,268,,g,,560,24,8,0,190,1140,,62,24,11,7
24636,2017,"Tim Hortons Breakfast Sandwich on English Muffin w/ Sausage, Egg & Cheese",Tim Hortons,86,"Breakfast Sandwich on English Muffin w/ Sausage, Egg & Cheese","Breakfast Sandwich on English Muffin w/ Sausage, Egg & Cheese, Breakfast Sandwiches, Breakfast, Breakfast & snacks",Sandwiches,176,,g,,460,29,11,0,215,900,,29,18,4,1
24641,2017,Tim Hortons Grilled Cheese Panini,Tim Hortons,86,Grilled Cheese Panini,"Grilled Cheese Panini on Sourdough Panini Bread w/ American Cheese Sandwiches & Panini, Lunch, Grilled Panini & Sandwiches, Sandwiches & Hot Bowls, Sandwiches, Panini, Wraps, Sandwiches, Panini, Wraps & Cold Beverages",Sandwiches,172,,g,,450,15,9,0,40,1440,,57,21,4,2
24662,2017,Tim Hortons Tuscan Chicken Panini,Tim Hortons,86,Tuscan Chicken Panini,"Tuscan Chicken Panini on Sourdough Panini Bread w/ White Meat Chicken, Tomatoes, Spinach, Red Onions & Sundried Tomato Sauce, Grilled Panini, Sandwiches & Panini, Lunch, Grilled Panini & Sandwiches, Sandwiches & Hot Bowls, Sandwiches, Panini, Wraps, Sandwiches, Panini, Wraps & Cold Beverages",Sandwiches,283,,g,,560,20,6,0,65,1250,,62,36,6,7
64399,2017,"Tim Hortons Breakfast Sandwich w/ Homestyle Biscuit, Turkey Sausage, Egg & Cheese",Tim Hortons,86,"Breakfast Sandwich w/ Homestyle Biscuit, Turkey Sausage, Egg & Cheese","Breakfast Sandwich w/ Homestyle Biscuit, Turkey Sausage, Egg & Cheese, Breakfast & Sandwiches, Breakfast, Breakfast & Snacks",Sandwiches,189,,g,,430,23,13,0,210,1260,,35,21,5,2
64403,2017,"Tim Hortons Breakfast Sandwich on Homestyle Biscuit w/ Sausage, Egg & Cheese",Tim Hortons,86,"Breakfast Sandwich on Homestyle Biscuit w/ Sausage, Egg & Cheese","Breakfast Sandwich on Homestyle Biscuit w/ Sausage, Egg & Cheese, Breakfast Sandwiches, Breakfast, Breakfast & Snacks",Sandwiches,189,,g,,530,35,17,0,215,1190,,34,19,5,2
